INCIDENT_ID,DATA_YEAR,ORI,PUB_AGENCY_NAME,PUB_AGENCY_UNIT,AGENCY_TYPE_NAME,STATE_ABBR,STATE_NAME,DIVISION_NAME,REGION_NAME,POPULATION_GROUP_CODE,POPULATION_GROUP_DESC,INCIDENT_DATE,ADULT_VICTIM_COUNT,JUVENILE_VICTIM_COUNT,TOTAL_OFFENDER_COUNT,ADULT_OFFENDER_COUNT,JUVENILE_OFFENDER_COUNT,OFFENDER_RACE,OFFENDER_ETHNICITY,VICTIM_COUNT,OFFENSE_NAME,TOTAL_INDIVIDUAL_VICTIMS,LOCATION_NAME,MULTIPLE_OFFENSE,MULTIPLE_BIAS,VICTIM_TYPES_1,VICTIM_TYPES_2,VICTIM_TYPES_3,Business,Financial Institution,Government,Individual,Law Enforcement Officer,Other,Religious Organization,Society/Public,Unknown,BIAS_DESC_1,BIAS_DESC_2,BIAS_DESC_3,BIAS_DESC_4,BIAS_DESC_5,Anti-American Indian or Alaska Native,Anti-Arab,Anti-Asian,Anti-Atheism/Agnosticism,Anti-Bisexual,Anti-Black or African American,Anti-Buddhist,Anti-Catholic,"Anti-Eastern Orthodox (Russian, Greek, Other)",Anti-Female,Anti-Gay (Male),Anti-Gender Non-Conforming,Anti-Heterosexual,Anti-Hindu,Anti-Hispanic or Latino,Anti-Islamic (Muslim),Anti-Jehovah's Witness,Anti-Jewish,Anti-Lesbian (Female),"Anti-Lesbian, Gay, Bisexual, or Transgender (Mixed Group)",Anti-Male,Anti-Mental Disability,Anti-Mormon,"Anti-Multiple Races, Group","Anti-Multiple Religions, Group",Anti-Native Hawaiian or Other Pacific Islander,Anti-Other Christian,Anti-Other Race/Ethnicity/Ancestry,Anti-Other Religion,Anti-Physical Disability,Anti-Protestant,Anti-Sikh,Anti-Transgender,Anti-White
1293423,2020,AR0530000,Perry,,County,AR,Arkansas,West South Central,South,9D,"MSA counties under 10,000",15-Aug-20,1,0,1,1,0,White,Not Hispanic or Latino,1,Aggravated Assault,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-White,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1319579,2020,AR0560000,Poinsett,,County,AR,Arkansas,West South Central,South,9D,"MSA counties under 10,000",13-Apr-20,1,0,1,1,0,White,Unknown,1,Aggravated Assault,1,Highway/Road/Alley/Street/Sidewalk,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Other Race/Ethnicity/Ancestry,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1319580,2020,AR0570000,Polk,,County,AR,Arkansas,West South Central,South,8C,"Non-MSA counties from 10,000 thru 24,999",10-Aug-20,1,0,1,1,0,White,Unknown,1,Intimidation,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-White,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1319585,2020,AR0570000,Polk,,County,AR,Arkansas,West South Central,South,8C,"Non-MSA counties from 10,000 thru 24,999",25-May-20,0,0,1,1,0,White,Unknown,1,Weapon Law Violations,0,Residence/Home,S,S,Society/Public,,,0,0,0,0,0,0,0,1,0,Anti-White,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1319590,2020,AR0600000,Pulaski,,County,AR,Arkansas,West South Central,South,9B,"MSA counties from 25,000 thru 99,999",17-Jun-20,2,0,1,1,0,White,Not Hispanic or Latino,2,Intimidation,2,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Catholic,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319595,2020,AR0600000,Pulaski,,County,AR,Arkansas,West South Central,South,9B,"MSA counties from 25,000 thru 99,999",7-Apr-20,1,0,1,1,0,White,Not Hispanic or Latino,1,Simple Assault,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Transgender,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1319597,2020,AR0600000,Pulaski,,County,AR,Arkansas,West South Central,South,9B,"MSA counties from 25,000 thru 99,999",29-Nov-20,1,0,1,1,0,White,Not Hispanic or Latino,1,Simple Assault,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-White,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1319598,2020,AR0600000,Pulaski,,County,AR,Arkansas,West South Central,South,9B,"MSA counties from 25,000 thru 99,999",17-Sep-20,1,0,1,1,0,Black or African American,Unknown,1,Stolen Property Offenses,1,Highway/Road/Alley/Street/Sidewalk,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Gender Non-Conforming,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319599,2020,AR0600000,Pulaski,,County,AR,Arkansas,West South Central,South,9B,"MSA counties from 25,000 thru 99,999",20-Oct-20,1,0,0,,,Unknown,Unknown,1,Intimidation,1,Community Center,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319600,2020,AR0600000,Pulaski,,County,AR,Arkansas,West South Central,South,9B,"MSA counties from 25,000 thru 99,999",19-May-20,1,0,1,1,0,White,Not Hispanic or Latino,1,Simple Assault,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Gender Non-Conforming,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319601,2020,AR0600000,Pulaski,,County,AR,Arkansas,West South Central,South,9B,"MSA counties from 25,000 thru 99,999",2-Oct-20,1,0,0,,,Unknown,Unknown,1,Theft From Motor Vehicle,1,Park/Playground,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Catholic,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319604,2020,AR0600000,Pulaski,,County,AR,Arkansas,West South Central,South,9B,"MSA counties from 25,000 thru 99,999",3-Dec-20,1,0,0,,,Unknown,Unknown,1,Theft From Building,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Gender Non-Conforming,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319611,2020,AR0600000,Pulaski,,County,AR,Arkansas,West South Central,South,9B,"MSA counties from 25,000 thru 99,999",17-May-20,2,0,1,1,0,White,Not Hispanic or Latino,2,Intimidation,2,Residence/Home,M,S,Individual,Law Enforcement Officer,,0,0,0,1,1,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319614,2020,AR0600000,Pulaski,,County,AR,Arkansas,West South Central,South,9B,"MSA counties from 25,000 thru 99,999",25-Jun-20,1,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352291,2020,AR0600100,Jacksonville,,City,AR,Arkansas,West South Central,South,4,"Cities from 25,000 thru 49,999",30-Sep-20,0,0,0,,,Unknown,Unknown,1,Motor Vehicle Theft,0,Auto Dealership New/Used,S,S,Business,,,1,0,0,0,0,0,0,0,0,Anti-Sikh,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1352302,2020,AR0600100,Jacksonville,,City,AR,Arkansas,West South Central,South,4,"Cities from 25,000 thru 49,999",9-Dec-20,0,0,1,1,0,Black or African American,Not Hispanic or Latino,1,Credit Card/Automated Teller Machine Fraud,0,Other/Unknown,S,S,Business,,,1,0,0,0,0,0,0,0,0,"Anti-Eastern Orthodox (Russian, Greek, Other)",,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293435,2020,AR0600400,Sherwood,,City,AR,Arkansas,West South Central,South,4,"Cities from 25,000 thru 49,999",2-Sep-20,2,0,1,1,0,White,Not Hispanic or Latino,2,Aggravated Assault,2,Highway/Road/Alley/Street/Sidewalk,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214465,2020,AR0600900,University of Arkansas:,Medical Sciences,University or College,AR,Arkansas,West South Central,South,7,"Cities under 2,500",20-Apr-20,1,0,1,1,0,White,Not Hispanic or Latino,1,Simple Assault,1,Drug Store/Doctor's Office/Hospital,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352283,2020,AR0630000,Saline,,County,AR,Arkansas,West South Central,South,9B,"MSA counties from 25,000 thru 99,999",23-Aug-20,2,0,4,4,0,White,Unknown,2,Burglary/Breaking & Entering,2,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,"Anti-Eastern Orthodox (Russian, Greek, Other)",,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293465,2020,AR0630100,Benton,,City,AR,Arkansas,West South Central,South,4,"Cities from 25,000 thru 49,999",10-Dec-20,1,0,0,,,Unknown,Unknown,1,All Other Larceny,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,"Anti-Eastern Orthodox (Russian, Greek, Other)",,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352305,2020,AR0660000,Sebastian,,County,AR,Arkansas,West South Central,South,9C,"MSA counties from 10,000 thru 24,999",28-Jun-20,0,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,0,Church/Synagogue/Temple/Mosque,S,S,Religious Organization,,,0,0,0,0,0,0,1,0,0,Anti-Other Religion,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1352348,2020,AR0660100,Fort Smith,,City,AR,Arkansas,West South Central,South,3,"Cities from 50,000 thru 99,999",8-Apr-20,1,0,1,1,0,White,Not Hispanic or Latino,1,Aggravated Assault,1,Highway/Road/Alley/Street/Sidewalk,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Gay (Male),,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352351,2020,AR0660100,Fort Smith,,City,AR,Arkansas,West South Central,South,3,"Cities from 50,000 thru 99,999",31-Oct-20,1,0,1,1,0,Black or African American,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-White,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1352352,2020,AR0660100,Fort Smith,,City,AR,Arkansas,West South Central,South,3,"Cities from 50,000 thru 99,999",31-May-20,1,0,1,1,0,White,Unknown,1,Intimidation,1,Grocery/Supermarket,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Hispanic or Latino,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352353,2020,AR0660100,Fort Smith,,City,AR,Arkansas,West South Central,South,3,"Cities from 50,000 thru 99,999",28-Jan-20,0,1,1,1,0,White,Not Hispanic or Latino,1,Intimidation,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352369,2020,AR0660100,Fort Smith,,City,AR,Arkansas,West South Central,South,3,"Cities from 50,000 thru 99,999",5-Apr-20,0,0,1,1,0,White,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,0,Church/Synagogue/Temple/Mosque,S,S,Business,,,1,0,0,0,0,0,0,0,0,Anti-Asian,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352372,2020,AR0660100,Fort Smith,,City,AR,Arkansas,West South Central,South,3,"Cities from 50,000 thru 99,999",5-Jun-20,1,0,2,2,0,White,Unknown,1,Aggravated Assault,1,Highway/Road/Alley/Street/Sidewalk,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352294,2020,AR0730100,Searcy,,City,AR,Arkansas,West South Central,South,5,"Cities from 10,000 thru 24,999",23-Nov-20,0,0,1,1,0,Black or African American,Not Hispanic or Latino,1,All Other Larceny,0,Restaurant,S,S,Business,,,1,0,0,0,0,0,0,0,0,Anti-Mental Disability,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1352300,2020,AR0730100,Searcy,,City,AR,Arkansas,West South Central,South,5,"Cities from 10,000 thru 24,999",9-Aug-20,0,1,1,1,0,Black or African American,Not Hispanic or Latino,1,Intimidation,1,Service/Gas Station,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Gender Non-Conforming,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253626,2020,AZ0020900,Sierra Vista,,City,AZ,Arizona,Mountain,West,4,"Cities from 25,000 thru 49,999",27-Dec-20,1,0,0,0,0,Unknown,Unknown,2,Aggravated Assault;Burglary/Breaking & Entering,1,Residence/Home,M,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Transgender,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1253623,2020,AZ0030000,Coconino,,County,AZ,Arizona,Mountain,West,9B,"MSA counties from 25,000 thru 99,999",26-Aug-20,1,0,4,4,0,White,Not Hispanic or Latino,1,Aggravated Assault,1,Highway/Road/Alley/Street/Sidewalk,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-American Indian or Alaska Native,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162807,2020,AZ0030300,Fredonia,,City,AZ,Arizona,Mountain,West,7,"Cities under 2,500",14-Oct-20,0,1,1,0,1,White,Not Hispanic or Latino,1,Simple Assault,1,School-Elementary/Secondary,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Lesbian (Female),,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253625,2020,AZ0030700,Williams,,City,AZ,Arizona,Mountain,West,6,"Cities from 2,500 thru 9,999",13-Aug-20,3,0,1,1,0,White,Not Hispanic or Latino,3,Aggravated Assault,3,Highway/Road/Alley/Street/Sidewalk,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Hispanic or Latino,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253624,2020,AZ0030800,Page,,City,AZ,Arizona,Mountain,West,6,"Cities from 2,500 thru 9,999",6-Apr-20,1,0,1,1,0,White,Not Hispanic or Latino,1,Intimidation,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Other Race/Ethnicity/Ancestry,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1348150,2020,AZ0040600,Payson,,City,AZ,Arizona,Mountain,West,5,"Cities from 10,000 thru 24,999",8-Jun-20,2,0,1,1,0,White,Unknown,2,Destruction/Damage/Vandalism of Property,2,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Hispanic or Latino,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124580,2020,AZ0070500,Chandler,,City,AZ,Arizona,Mountain,West,1C,"Cities from 250,000 thru 499,999",26-Sep-20,1,0,0,0,0,Unknown,Unknown,1,Intimidation,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253627,2020,AZ0070500,Chandler,,City,AZ,Arizona,Mountain,West,1C,"Cities from 250,000 thru 499,999",1-Feb-20,,,0,0,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Church/Synagogue/Temple/Mosque,S,S,Religious Organization,,,0,0,0,0,0,0,1,0,0,Anti-Jewish,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253628,2020,AZ0070500,Chandler,,City,AZ,Arizona,Mountain,West,1C,"Cities from 250,000 thru 499,999",1-Feb-20,,,0,0,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Church/Synagogue/Temple/Mosque,S,S,Religious Organization,,,0,0,0,0,0,0,1,0,0,Anti-Jewish,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253629,2020,AZ0070500,Chandler,,City,AZ,Arizona,Mountain,West,1C,"Cities from 250,000 thru 499,999",31-Oct-20,1,0,0,0,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348614,2020,AZ0071100,Gilbert,,City,AZ,Arizona,Mountain,West,1C,"Cities from 250,000 thru 499,999",8-Mar-20,0,1,2,0,2,White,Unknown,1,Aggravated Assault,1,Highway/Road/Alley/Street/Sidewalk,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Other Race/Ethnicity/Ancestry,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1348616,2020,AZ0071100,Gilbert,,City,AZ,Arizona,Mountain,West,1C,"Cities from 250,000 thru 499,999",19-Nov-20,0,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,0,School-Elementary/Secondary,S,S,Business,,,1,0,0,0,0,0,0,0,0,Anti-Jewish,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348620,2020,AZ0071100,Gilbert,,City,AZ,Arizona,Mountain,West,1C,"Cities from 250,000 thru 499,999",23-Sep-20,1,0,0,,,Unknown,Unknown,2,Destruction/Damage/Vandalism of Property,1,Church/Synagogue/Temple/Mosque,M,S,Business,Individual,,1,0,0,1,0,0,0,0,0,Anti-Other Christian,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1348639,2020,AZ0071100,Gilbert,,City,AZ,Arizona,Mountain,West,1C,"Cities from 250,000 thru 499,999",22-Apr-20,1,0,1,1,0,Black or African American,Unknown,1,Intimidation,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Gay (Male),,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348674,2020,AZ0071100,Gilbert,,City,AZ,Arizona,Mountain,West,1C,"Cities from 250,000 thru 499,999",15-Nov-20,1,0,0,,,Unknown,Unknown,1,Aggravated Assault,1,Parking/Drop Lot/Garage,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348682,2020,AZ0071100,Gilbert,,City,AZ,Arizona,Mountain,West,1C,"Cities from 250,000 thru 499,999",11-Jul-20,0,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,0,Highway/Road/Alley/Street/Sidewalk,S,S,Government,,,0,0,1,0,0,0,0,0,0,"Anti-Multiple Races, Group",,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1253630,2020,AZ0071300,Glendale,,City,AZ,Arizona,Mountain,West,1C,"Cities from 250,000 thru 499,999",29-Apr-20,1,0,1,1,0,White,Hispanic or Latino,1,Intimidation,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Gay (Male),,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253631,2020,AZ0071300,Glendale,,City,AZ,Arizona,Mountain,West,1C,"Cities from 250,000 thru 499,999",11-Jun-20,1,0,1,1,0,White,Unknown,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253632,2020,AZ0071300,Glendale,,City,AZ,Arizona,Mountain,West,1C,"Cities from 250,000 thru 499,999",30-Aug-20,1,0,4,4,0,Black or African American,Unknown,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Hispanic or Latino,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253633,2020,AZ0071300,Glendale,,City,AZ,Arizona,Mountain,West,1C,"Cities from 250,000 thru 499,999",19-Aug-20,2,0,0,0,0,Unknown,Unknown,2,Intimidation,2,School-Elementary/Secondary,S,M,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,Anti-Hispanic or Latino,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253634,2020,AZ0071300,Glendale,,City,AZ,Arizona,Mountain,West,1C,"Cities from 250,000 thru 499,999",23-Aug-20,1,0,1,1,0,White,Unknown,1,Aggravated Assault,1,Highway/Road/Alley/Street/Sidewalk,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253635,2020,AZ0071300,Glendale,,City,AZ,Arizona,Mountain,West,1C,"Cities from 250,000 thru 499,999",31-Mar-20,1,0,0,0,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,S,M,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,"Anti-Multiple Races, Group",,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1253636,2020,AZ0071300,Glendale,,City,AZ,Arizona,Mountain,West,1C,"Cities from 250,000 thru 499,999",7-Mar-20,1,0,1,1,0,White,Unknown,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348690,2020,AZ0071700,Mesa,,City,AZ,Arizona,Mountain,West,1B,"Cities from 500,000 thru 999,999",7-Apr-20,0,0,0,,,Unknown,Unknown,1,Arson,0,School-Elementary/Secondary,S,S,Government,,,0,0,1,0,0,0,0,0,0,"Anti-Multiple Races, Group",,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1348715,2020,AZ0071700,Mesa,,City,AZ,Arizona,Mountain,West,1B,"Cities from 500,000 thru 999,999",27-Feb-20,0,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,0,Church/Synagogue/Temple/Mosque,S,S,Business,,,1,0,0,0,0,0,0,0,0,Anti-Other Religion,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1348742,2020,AZ0071700,Mesa,,City,AZ,Arizona,Mountain,West,1B,"Cities from 500,000 thru 999,999",13-Apr-20,3,0,1,1,0,White,Unknown,3,Aggravated Assault,3,Specialty Store,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348751,2020,AZ0071700,Mesa,,City,AZ,Arizona,Mountain,West,1B,"Cities from 500,000 thru 999,999",27-Aug-20,2,0,1,1,0,White,Not Hispanic or Latino,2,Intimidation,2,Grocery/Supermarket,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348767,2020,AZ0071700,Mesa,,City,AZ,Arizona,Mountain,West,1B,"Cities from 500,000 thru 999,999",8-Sep-20,1,0,0,,,Unknown,Unknown,1,Intimidation,1,Restaurant,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Asian,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
